ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason
SHP003179,Chicago,Las Vegas,2024-05-07,2024-05-08,Delivered,1227,Ground,286.7,759.17,Government,None
SHP003180,New York,Las Vegas,2024-04-10,2024-04-12,Delivered,1486,Ground,110.76,770.16,Business,None
SHP003181,Dallas,Nashville,2024-10-08,2024-10-11,Delivered,2512,Ground,167.07,1265.64,Business,None
SHP003182,New York,Charlotte,2024-11-25,2024-11-27,Delivered,1560,Freight,74.14,811.48,Retail,None
SHP003183,Seattle,San Diego,2024-07-11,2024-07-12,Delivered,249,Ground,445.82,414.54,Business,None
SHP003184,Atlanta,Las Vegas,2024-04-20,2024-04-24,Delivered,2835,Air,140.99,1455.34,Government,None
SHP003185,Phoenix,Las Vegas,2024-05-05,2024-05-08,Delivered,2250,Air,36.43,1129.36,Retail,None
SHP003186,Denver,Las Vegas,2024-02-15,2024-02-16,Delivered,245,Ground,224.52,279.96,Retail,None
SHP003187,Los Angeles,Charlotte,2024-07-01,2024-07-03,Delivered,1803,Ground,86.94,898.51,Business,None
SHP003188,Miami,Nashville,2024-10-02,2024-10-03,Delivered,218,Ground,254.97,286.08,Government,None
SHP003189,Denver,Nashville,2024-05-15,2024-05-17,Delivered,1583,Ground,306.83,931.45,Retail,None
SHP003190,Boston,Orlando,2024-03-11,2024-03-12,Delivered,829,Ground,223.34,542.05,Business,None
SHP003191,Atlanta,Nashville,2024-07-18,2024-07-22,Delayed,2333,Ground,237.92,1227.6,Retail,Customs
SHP003192,Miami,Nashville,2024-06-30,2024-07-03,Delivered,2494,Air,222.85,1351.01,Retail,None
SHP003193,Denver,Detroit,2024-11-29,2024-12-01,Delayed,293,Ground,311.18,353.56,Government,Weather
SHP003194,Los Angeles,Houston,2024-07-28,2024-08-02,Delayed,1512,Ground,363.12,933.27,Retail,Operational
SHP003195,Atlanta,San Diego,2024-06-19,2024-06-21,Delivered,1781,Ground,183.05,946.28,Business,None
SHP003196,Dallas,Las Vegas,2024-08-08,2024-08-11,Delivered,2635,Freight,341.93,1455.91,Business,None
SHP003197,Los Angeles,Nashville,2024-01-15,2024-01-21,Delayed,2387,Freight,368.56,1360.29,Government,Operational
SHP003198,Seattle,Las Vegas,2024-02-09,2024-02-13,Delivered,2873,Air,382.81,1617.54,Retail,None
SHP003199,Seattle,San Francisco,2024-02-14,2024-02-18,Delivered,2846,Ground,443.42,1581.75,Retail,None
SHP003200,Los Angeles,Las Vegas,2024-08-06,2024-08-07,Delivered,1305,Air,235.46,823.53,Government,None
SHP003201,Miami,San Diego,2024-09-06,2024-09-07,Delivered,1199,Ground,360.41,790.8,Government,None
SHP003202,Miami,San Diego,2024-03-16,2024-03-17,Delivered,114,Ground,370.32,308.49,Retail,None
SHP003203,Phoenix,Portland,2024-07-10,2024-07-13,Delivered,2679,Air,309.6,1486.31,Business,None
SHP003204,Atlanta,Houston,2024-04-02,2024-04-03,Delivered,811,Ground,248.44,549.01,Retail,None
SHP003205,Los Angeles,Nashville,2024-12-14,2024-12-17,Delivered,2241,Air,211.45,1230.32,Business,None
SHP003206,Seattle,San Francisco,2024-04-20,2024-04-27,Delayed,2228,Freight,194.58,1184.35,Business,Operational
SHP003207,Atlanta,San Diego,2024-10-29,2024-10-30,Delivered,1087,Freight,227.16,690.45,Retail,None
SHP003208,Denver,Charlotte,2024-06-03,2024-06-04,Delivered,60,Freight,94.39,148.63,Business,None
SHP003209,Dallas,Detroit,2024-09-15,2024-09-16,Delivered,974,Ground,419.23,724.84,Government,None
SHP003210,Miami,Las Vegas,2024-06-07,2024-06-11,Delayed,2085,Freight,239.79,1147.12,Retail,Weather
SHP003211,Chicago,San Diego,2024-12-11,2024-12-12,Delivered,628,Air,177.99,484.39,Retail,None
SHP003212,Seattle,San Diego,2024-02-10,2024-02-13,Delivered,2597,Ground,467.86,1484.37,Business,None
SHP003213,Chicago,Nashville,2024-10-08,2024-10-10,Delivered,1457,Ground,438.47,953.73,Government,None
SHP003214,Boston,Charlotte,2024-12-27,2024-12-28,Delivered,361,Freight,458.38,502.48,Retail,None
SHP003215,Seattle,Orlando,2024-09-22,2024-09-23,Delivered,503,Freight,188.71,404.58,Business,None
SHP003216,Boston,Detroit,2024-02-19,2024-02-20,Delivered,1324,Ground,266.48,790.69,Government,None
SHP003217,New York,Houston,2024-04-10,2024-04-11,Delivered,316,Freight,409.65,452.99,Business,None
SHP003218,Phoenix,Philadelphia,2024-06-08,2024-06-09,Delivered,471,Freight,344.72,483.78,Government,None
SHP003219,Atlanta,Houston,2024-10-27,2024-10-28,Delivered,466,Ground,87.11,296.97,Business,None
SHP003220,Los Angeles,San Francisco,2024-02-14,2024-02-16,Delivered,1694,Air,44.52,884.01,Government,None
SHP003221,Seattle,Orlando,2024-04-10,2024-04-14,Delayed,307,Freight,160.7,299.57,Retail,Weather
SHP003222,New York,Nashville,2024-08-13,2024-08-17,Delivered,2801,Ground,356.25,1509.2,Government,None
SHP003223,Miami,Orlando,2024-11-10,2024-11-13,Delivered,2768,Ground,384.14,1511.08,Government,None
SHP003224,Miami,Detroit,2024-06-05,2024-06-06,Delivered,1293,Ground,60.28,653.02,Government,None
SHP003225,Phoenix,San Francisco,2024-03-13,2024-03-16,Delivered,2564,Ground,428.91,1446.15,Business,None
SHP003226,Miami,Charlotte,2024-12-16,2024-12-19,In Transit,2581,Air,458.72,1531.68,Business,None
SHP003227,Miami,Las Vegas,2024-12-19,2024-12-20,Delivered,120,Ground,29.91,106.95,Government,None
SHP003228,Boston,Philadelphia,2024-03-22,2024-03-27,Delayed,598,Ground,400.13,544.18,Government,Operational
SHP003229,Dallas,Philadelphia,2024-12-17,2024-12-19,Delivered,2094,Air,178.24,1144.24,Retail,None
SHP003230,Phoenix,Portland,2024-07-14,2024-07-15,Delivered,174,Freight,264.77,302.16,Government,None
SHP003231,Chicago,Houston,2024-01-06,2024-01-07,Delivered,993,Ground,70.01,523.86,Government,None
SHP003232,Seattle,Nashville,2024-03-07,2024-03-12,Delayed,2307,Ground,313.83,1261.45,Business,Weather
SHP003233,New York,Nashville,2024-05-16,2024-05-23,Delayed,2571,Ground,246.93,1340.11,Business,Operational
SHP003234,Dallas,Portland,2024-06-28,2024-06-30,In Transit,1420,Air,93.54,790.12,Government,None
SHP003235,Boston,Houston,2024-12-27,2024-12-30,Delivered,2637,Freight,473.89,1535.98,Business,None
SHP003236,Los Angeles,San Diego,2024-01-15,2024-01-16,Delivered,795,Air,131.44,531.61,Retail,None
SHP003237,Denver,Charlotte,2024-08-18,2024-08-20,Delivered,1684,Freight,346.45,1030.67,Government,None
SHP003238,Phoenix,Houston,2024-05-11,2024-05-14,Delivered,2649,Freight,251.59,1408.0,Retail,None
SHP003239,Miami,Charlotte,2024-04-14,2024-04-16,Delivered,1643,Air,164.95,933.32,Business,None
SHP003240,Atlanta,San Diego,2024-10-13,2024-10-16,Delivered,2133,Ground,463.41,1272.9,Retail,None
SHP003241,Miami,Portland,2024-11-15,2024-11-16,Delivered,353,Freight,103.4,285.89,Government,None
SHP003242,Dallas,Philadelphia,2024-10-29,2024-10-30,Delivered,411,Air,496.15,577.64,Government,None
SHP003243,Miami,Houston,2024-05-23,2024-05-26,Delivered,2463,Ground,138.91,1226.7,Business,None
SHP003244,Phoenix,Portland,2024-01-08,2024-01-12,Delayed,118,Air,104.05,210.53,Government,Operational
SHP003245,Phoenix,Orlando,2024-05-05,2024-05-09,Delivered,2991,Ground,284.98,1551.94,Business,None
SHP003246,Los Angeles,Nashville,2024-10-15,2024-10-17,Delivered,1531,Ground,117.06,794.19,Government,None
SHP003247,Seattle,San Francisco,2024-07-28,2024-07-31,Delivered,2669,Ground,28.62,1253.22,Business,None
SHP003248,Miami,Nashville,2024-01-05,2024-01-06,Delivered,1097,Freight,432.33,818.05,Government,None
SHP003249,Boston,Las Vegas,2024-06-18,2024-06-21,Delivered,2756,Ground,75.05,1320.23,Government,None
SHP003250,Boston,Philadelphia,2024-03-22,2024-03-23,Delivered,724,Ground,358.59,575.95,Business,None
SHP003251,Boston,Detroit,2024-03-19,2024-03-20,Delivered,908,Air,21.35,516.41,Retail,None
SHP003252,Boston,Charlotte,2024-12-14,2024-12-16,Delivered,1780,Freight,242.74,1011.64,Business,None
SHP003253,Phoenix,Las Vegas,2024-05-22,2024-05-25,Delivered,2309,Ground,109.8,1139.93,Government,None
SHP003254,Seattle,Portland,2024-08-31,2024-09-01,Delivered,375,Ground,115.91,273.3,Retail,None
SHP003255,Seattle,Orlando,2024-12-16,2024-12-22,Delayed,1400,Ground,300.05,845.03,Retail,Operational
SHP003256,Boston,Nashville,2024-05-21,2024-05-25,Delivered,2859,Air,32.65,1401.14,Retail,None
SHP003257,Dallas,Las Vegas,2024-08-15,2024-08-16,Delivered,542,Ground,419.6,530.66,Government,None
SHP003258,Denver,Las Vegas,2024-05-11,2024-05-12,Delivered,1148,Ground,306.76,735.66,Retail,None
SHP003259,Miami,Charlotte,2024-02-27,2024-02-29,Delivered,1854,Ground,264.93,1028.26,Business,None
SHP003260,New York,Portland,2024-04-15,2024-04-20,Delayed,2115,Ground,409.18,1232.26,Business,Weather
SHP003261,Chicago,Orlando,2024-10-21,2024-10-24,Delivered,2668,Ground,78.04,1282.42,Government,None
SHP003262,Los Angeles,San Diego,2024-04-20,2024-04-23,Delivered,2764,Ground,300.3,1458.98,Business,None
SHP003263,Phoenix,San Diego,2024-05-10,2024-05-15,Delayed,2893,Ground,25.13,1351.93,Retail,Operational
SHP003264,New York,Detroit,2024-04-10,2024-04-13,Delivered,2317,Freight,3.0,1109.45,Business,None
SHP003265,Denver,Detroit,2024-07-10,2024-07-13,Delivered,2208,Ground,199.87,1148.52,Retail,None
SHP003266,Seattle,Charlotte,2024-05-19,2024-05-20,Delivered,114,Ground,172.85,190.01,Business,None
SHP003267,Phoenix,Las Vegas,2024-09-05,2024-09-10,Delayed,1700,Freight,316.68,1020.01,Government,Weather
SHP003268,Atlanta,Las Vegas,2024-12-22,2024-12-25,Delayed,1274,Freight,312.21,825.63,Government,Operational
SHP003269,Boston,Orlando,2024-07-28,2024-08-01,Delayed,2616,Ground,462.78,1489.87,Business,Operational
SHP003270,Chicago,Orlando,2024-06-13,2024-06-16,Delivered,2708,Ground,419.3,1505.18,Business,None
SHP003271,Denver,Nashville,2024-06-23,2024-06-26,Delivered,2298,Freight,69.81,1140.99,Retail,None
SHP003272,Los Angeles,Detroit,2024-11-06,2024-11-08,Delivered,2006,Ground,320.85,1130.21,Business,None
SHP003273,Denver,San Diego,2024-11-08,2024-11-09,Delivered,141,Ground,415.68,347.86,Government,None
SHP003274,Phoenix,San Francisco,2024-11-06,2024-11-08,Delivered,1918,Ground,241.9,1043.24,Government,None
SHP003275,Los Angeles,Charlotte,2024-02-19,2024-02-22,Delivered,2524,Ground,390.49,1405.09,Retail,None
SHP003276,Los Angeles,Portland,2024-10-04,2024-10-08,Delivered,2806,Air,380.1,1585.76,Government,None
SHP003277,Phoenix,Nashville,2024-05-19,2024-05-21,Delivered,1829,Ground,175.58,963.4,Business,None
SHP003278,Denver,Houston,2024-07-04,2024-07-07,Delivered,2559,Ground,132.03,1265.77,Retail,None
SHP003279,Atlanta,Las Vegas,2024-10-01,2024-10-03,Delivered,2067,Ground,51.37,995.97,Business,None
SHP003280,Dallas,Houston,2024-10-25,2024-10-30,Delayed,2558,Air,429.37,1503.72,Retail,Operational
SHP003281,Chicago,Orlando,2024-04-17,2024-04-19,Delivered,1949,Ground,233.58,1052.2,Business,None
SHP003282,Chicago,Orlando,2024-11-25,2024-11-27,Delivered,1913,Air,429.47,1213.53,Retail,None
SHP003283,Atlanta,San Francisco,2024-12-03,2024-12-10,Delayed,2247,Air,242.14,1251.43,Government,Customs
SHP003284,Seattle,Las Vegas,2024-05-10,2024-05-12,Delivered,1453,Air,135.55,830.18,Retail,None
SHP003285,Chicago,Las Vegas,2024-09-30,2024-10-03,Delivered,2707,Ground,187.36,1365.57,Business,None
SHP003286,Atlanta,Philadelphia,2024-10-01,2024-10-06,Delayed,1577,Ground,175.08,849.7,Retail,Operational
SHP003287,Phoenix,Charlotte,2024-09-06,2024-09-09,In Transit,2104,Ground,49.31,1011.39,Government,None
SHP003288,Los Angeles,San Francisco,2024-04-09,2024-04-10,Delivered,1026,Ground,107.1,560.96,Government,None
SHP003289,Los Angeles,Nashville,2024-01-01,2024-01-03,Delivered,1954,Ground,51.33,945.1,Retail,None
SHP003290,Chicago,Charlotte,2024-09-09,2024-09-11,Delivered,2053,Ground,360.32,1175.04,Retail,None
SHP003291,Chicago,San Diego,2024-06-27,2024-07-04,Delayed,2392,Ground,170.35,1213.61,Retail,Operational
SHP003292,Seattle,Las Vegas,2024-01-19,2024-01-20,Delivered,154,Air,95.89,221.83,Business,None
SHP003293,Denver,Orlando,2024-11-11,2024-11-14,Delivered,2749,Ground,423.27,1526.01,Business,None
SHP003294,Miami,Nashville,2024-10-20,2024-10-21,Delivered,1154,Ground,287.52,726.81,Government,None
SHP003295,Dallas,San Diego,2024-06-09,2024-06-10,Delivered,450,Ground,199.24,357.04,Retail,None
SHP003296,Phoenix,Detroit,2024-12-06,2024-12-09,Delivered,2447,Ground,212.4,1263.59,Business,None
SHP003297,Miami,Nashville,2024-05-02,2024-05-06,Delivered,2809,Ground,397.89,1537.78,Business,None
SHP003298,Denver,Houston,2024-08-20,2024-08-23,Delivered,2237,Air,269.4,1263.29,Business,None
SHP003299,Atlanta,Orlando,2024-02-24,2024-02-27,In Transit,2557,Ground,4.15,1188.14,Retail,None
SHP003300,Los Angeles,Philadelphia,2024-09-09,2024-09-12,Delivered,2566,Ground,113.74,1257.94,Business,None
SHP003301,Seattle,Nashville,2024-12-30,2025-01-02,Delivered,2375,Ground,207.32,1228.14,Government,None
SHP003302,Los Angeles,San Diego,2024-01-12,2024-01-17,Delayed,2784,Air,6.0,1351.4,Retail,Operational
SHP003303,Miami,Orlando,2024-10-14,2024-10-16,Delivered,1646,Freight,412.27,1053.06,Retail,None
SHP003304,Dallas,Las Vegas,2024-05-01,2024-05-03,Delivered,1978,Freight,404.98,1198.09,Business,None
SHP003305,Dallas,San Diego,2024-09-24,2024-09-27,Delivered,2439,Ground,52.29,1163.92,Business,None
SHP003306,Dallas,San Francisco,2024-05-15,2024-05-17,Delayed,731,Ground,161.47,460.83,Government,Weather
SHP003307,Denver,San Diego,2024-10-17,2024-10-18,Delivered,651,Freight,421.53,610.87,Retail,None
SHP003308,Seattle,Nashville,2024-05-15,2024-05-16,Delivered,1167,Ground,189.08,673.6,Retail,None
SHP003309,Seattle,Charlotte,2024-05-26,2024-05-27,Delivered,498,Freight,260.63,445.48,Government,None
SHP003310,Seattle,San Francisco,2024-04-19,2024-04-21,Delivered,1893,Ground,94.2,943.37,Business,None
SHP003311,New York,Detroit,2024-10-09,2024-10-12,Delivered,2685,Freight,270.17,1435.35,Government,None
SHP003312,Miami,San Diego,2024-06-03,2024-06-06,Delivered,2249,Ground,389.41,1280.7,Business,None
SHP003313,Los Angeles,Las Vegas,2024-12-09,2024-12-10,Delivered,164,Air,473.09,452.65,Business,None
SHP003314,Atlanta,Orlando,2024-05-16,2024-05-17,Delivered,449,Freight,56.09,300.7,Retail,None
SHP003315,New York,Detroit,2024-01-01,2024-01-03,Delivered,1667,Ground,460.11,1061.22,Government,None
SHP003316,Phoenix,Houston,2024-08-03,2024-08-05,Delivered,2029,Ground,218.03,1078.87,Retail,None
SHP003317,Miami,Philadelphia,2024-11-05,2024-11-07,Delivered,2029,Ground,210.82,1074.54,Government,None
SHP003318,Miami,Philadelphia,2024-02-18,2024-02-19,Delivered,221,Ground,141.33,219.25,Government,None
SHP003319,New York,Charlotte,2024-02-22,2024-02-25,Delivered,2402,Ground,111.57,1182.84,Business,None
SHP003320,Miami,Charlotte,2024-12-01,2024-12-03,Delivered,1690,Ground,128.72,872.73,Government,None
SHP003321,Phoenix,San Francisco,2024-07-24,2024-07-28,Delivered,2990,Air,453.15,1712.39,Business,None
SHP003322,Miami,Charlotte,2024-10-18,2024-10-21,Delivered,2362,Air,359.8,1373.78,Business,None
SHP003323,Los Angeles,Philadelphia,2024-06-21,2024-06-22,Delivered,518,Freight,352.73,509.74,Business,None
SHP003324,Boston,San Francisco,2024-07-10,2024-07-11,Delivered,458,Ground,94.32,297.69,Retail,None
SHP003325,Denver,Houston,2024-08-24,2024-08-25,Delivered,532,Air,480.38,622.63,Business,None
SHP003326,Miami,Philadelphia,2024-06-23,2024-06-26,Delayed,1694,Freight,398.05,1066.13,Government,Weather
SHP003327,Boston,Nashville,2024-07-06,2024-07-09,Delivered,2156,Ground,5.73,1008.64,Business,None
SHP003328,Atlanta,Orlando,2024-10-06,2024-10-09,Delivered,2112,Air,413.86,1293.72,Government,None
SHP003329,Chicago,Houston,2024-07-28,2024-07-29,Delivered,1030,Ground,442.75,764.15,Retail,None
SHP003330,Seattle,Charlotte,2024-07-12,2024-07-17,Delayed,2877,Ground,353.16,1541.55,Retail,Customs
SHP003331,New York,San Francisco,2024-03-18,2024-03-19,Delivered,1051,Freight,95.1,595.01,Government,None
SHP003332,Phoenix,Nashville,2024-10-16,2024-10-17,Delivered,953,Ground,169.77,565.71,Business,None
SHP003333,Denver,Nashville,2024-02-11,2024-02-19,Delayed,2914,Freight,13.9,1384.64,Business,Operational
SHP003334,Phoenix,Charlotte,2024-02-07,2024-02-11,Delivered,2911,Air,191.3,1519.73,Retail,None
SHP003335,Boston,Detroit,2024-11-20,2024-11-23,Delivered,2469,Ground,160.72,1242.48,Retail,None
SHP003336,Chicago,San Diego,2024-08-20,2024-08-22,Delivered,1703,Ground,229.02,938.76,Business,None
SHP003337,New York,Las Vegas,2024-05-23,2024-05-24,Delivered,1379,Air,470.9,998.09,Government,None
SHP003338,Denver,Detroit,2024-02-10,2024-02-15,Delayed,1985,Ground,380.27,1156.41,Government,Weather
SHP003339,Miami,Nashville,2024-06-19,2024-06-21,Delivered,2097,Freight,448.12,1277.52,Business,None
SHP003340,New York,Charlotte,2024-10-04,2024-10-07,Delivered,2234,Air,429.46,1357.98,Retail,None
SHP003341,Atlanta,San Francisco,2024-10-04,2024-10-06,Delivered,1460,Air,193.81,868.29,Business,None
SHP003342,Denver,Houston,2024-08-20,2024-08-23,Delivered,2440,Ground,445.55,1400.33,Retail,None
SHP003343,Denver,Las Vegas,2024-03-01,2024-03-02,Delivered,259,Air,242.32,356.94,Retail,None
SHP003344,Denver,Orlando,2024-05-28,2024-05-30,Delivered,1488,Ground,209.45,830.27,Retail,None
SHP003345,Dallas,Philadelphia,2024-07-17,2024-07-18,Delivered,910,Ground,148.37,533.52,Government,None
SHP003346,New York,Detroit,2024-10-23,2024-10-26,Delivered,2128,Air,129.28,1130.17,Retail,None
SHP003347,Miami,Houston,2024-08-10,2024-08-13,Delivered,2467,Ground,364.59,1363.9,Government,None
SHP003348,Miami,San Francisco,2024-04-21,2024-04-23,Delivered,1728,Ground,391.0,1047.2,Retail,None
SHP003349,Denver,Nashville,2024-08-12,2024-08-14,Delivered,1968,Ground,20.92,933.15,Retail,None
SHP003350,Dallas,Las Vegas,2024-04-24,2024-04-27,Delivered,2463,Ground,92.28,1198.72,Retail,None
SHP003351,Chicago,San Francisco,2024-01-29,2024-02-03,Delayed,1026,Freight,494.18,823.21,Business,Operational
SHP003352,Dallas,Houston,2024-07-27,2024-07-30,Delivered,2725,Ground,458.19,1536.16,Business,None
SHP003353,Atlanta,Houston,2024-03-14,2024-03-17,Delivered,2464,Air,464.57,1482.54,Retail,None
SHP003354,New York,Las Vegas,2024-10-16,2024-10-17,In Transit,1109,Freight,354.01,776.46,Government,None
SHP003355,Seattle,Philadelphia,2024-04-07,2024-04-10,Delivered,2252,Ground,440.04,1312.42,Retail,None
SHP003356,Chicago,Philadelphia,2024-09-15,2024-09-20,Delayed,2025,Ground,357.84,1160.95,Retail,Operational
SHP003357,Boston,San Diego,2024-06-21,2024-06-23,Delivered,2011,Air,390.05,1233.98,Government,None
SHP003358,Boston,Houston,2024-05-11,2024-05-13,Delivered,1483,Air,481.56,1051.29,Business,None
SHP003359,Seattle,Detroit,2024-08-15,2024-08-16,Delivered,1289,Ground,485.33,906.25,Retail,None
SHP003360,Boston,Las Vegas,2024-10-08,2024-10-12,Delayed,1879,Ground,272.41,1044.0,Government,Weather
SHP003361,Phoenix,Philadelphia,2024-03-27,2024-03-31,Delayed,357,Air,458.57,530.79,Government,Customs
SHP003362,Miami,Las Vegas,2024-04-16,2024-04-19,Delivered,2412,Freight,331.09,1349.05,Government,None
SHP003363,Denver,Philadelphia,2024-09-22,2024-09-26,Delivered,2915,Ground,38.61,1369.92,Government,None
SHP003364,Seattle,Las Vegas,2024-03-29,2024-03-30,Delivered,513,Ground,237.21,408.18,Retail,None
SHP003365,Chicago,Las Vegas,2024-01-05,2024-01-06,Delivered,798,Air,271.18,616.81,Business,None
SHP003366,Seattle,San Francisco,2024-12-25,2024-12-28,Delivered,2208,Air,244.09,1235.05,Business,None
SHP003367,Dallas,Philadelphia,2024-12-26,2024-12-27,Delivered,64,Ground,41.59,88.75,Retail,None
SHP003368,Los Angeles,San Francisco,2024-07-22,2024-07-24,Delivered,2090,Air,309.95,1221.47,Business,None
SHP003369,Los Angeles,Las Vegas,2024-07-31,2024-08-02,Delivered,1960,Air,160.11,1073.07,Retail,None
SHP003370,Dallas,Las Vegas,2024-12-14,2024-12-20,Delayed,1882,Ground,126.8,957.98,Business,Weather
SHP003371,Denver,San Diego,2024-06-23,2024-06-26,Delivered,2273,Air,466.04,1397.47,Government,None
SHP003372,Seattle,San Diego,2024-09-09,2024-09-10,Delivered,1024,Air,344.55,762.53,Government,None
SHP003373,New York,Las Vegas,2024-01-26,2024-01-27,Delivered,1113,Ground,168.12,636.72,Business,None
SHP003374,Miami,Nashville,2024-02-08,2024-02-11,Delivered,2768,Air,266.0,1500.2,Government,None
SHP003375,Denver,Houston,2024-02-18,2024-02-19,Delivered,487,Ground,282.97,423.93,Retail,None
SHP003376,Dallas,Houston,2024-11-12,2024-11-15,Delayed,351,Air,285.94,424.51,Government,Operational
SHP003377,Seattle,Philadelphia,2024-05-01,2024-05-02,In Transit,661,Air,484.78,683.32,Retail,None
SHP003378,Phoenix,Detroit,2024-09-01,2024-09-04,Delivered,2120,Ground,81.18,1037.71,Government,None
SHP003379,Seattle,Orlando,2024-03-04,2024-03-05,Delivered,914,Air,401.14,746.98,Government,None
SHP003380,Dallas,Houston,2024-08-26,2024-08-28,Delivered,1932,Ground,151.7,995.42,Retail,None
SHP003381,Dallas,Charlotte,2024-10-14,2024-10-16,Delayed,1025,Freight,291.62,701.22,Government,Weather
